MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA,price_per_sqft,tax_price_ratio,HOA_category
21511917,875000.0,85755,-110.993567,32.456733,1.2,9311.16,2011-01-01,3,3.0,2874.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",166.0,304.4537230340988,0.010641325714285714,Medium
21513225,900000.0,85718,-110.901557,32.326442,0.67,9397.43,1999-01-01,5,5.0,5707.0,4.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",0.0,157.70106886280007,0.01044158888888889,No HOA
21515920,900000.0,85755,-110.960951,32.466227,1.34,11089.5,2000-01-01,6,7.0,4929.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Other",200.0,182.59281801582472,0.012321666666666667,Medium
21231248,935000.0,85718,-110.890012,32.302396,1.83,6174.66,2005-01-01,4,4.0,4513.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone, Vinyl, Wood",20.0,207.1792599157988,0.006603914438502674,Low
21705882,895000.0,85718,-110.892358,32.329862,1.11,8061.59,1989-01-01,5,4.0,4944.0,3.0,"Dishwasher, Garbage Disposal, Pantry: Closet, Refrigerator, Countertops: Granite",2.0,"Carpet, Ceramic Tile, Natural Stone",258.0,181.02750809061487,0.009007363128491621,Medium
21723498,915000.0,85718,-110.916717,32.295924,2.71,9491.93,1997-01-01,5,4.0,3767.0,3.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Wet Bar, Appliance Color: White, Countertops: Granite",2.0,"Carpet, Ceramic Tile, Natural Stone",167.0,242.89885850809662,0.010373693989071038,Medium
21601677,900000.0,85750,-110.862841,32.281519,0.89,3074.0,2016-01-01,4,4.0,3795.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1.0,"Carpet, Ceramic Tile",0.0,237.15415019762847,0.0034155555555555554,No HOA
21506286,850000.0,85750,-110.860943,32.27682,0.6,6908.99,2003-01-01,4,3.0,3826.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Natural Stone, Wood",100.0,222.16414009409306,0.008128223529411765,Low
21833416,905000.0,85739,-110.855203,32.544125,0.39,8852.0,2014-01-01,3,4.0,3638.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Warming Drawer, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Microwave: stainless, Oven: Stainless",1.0,"Carpet, Ceramic Tile",0.0,248.76305662451895,0.009781215469613259,No HOA
21411265,815000.0,85718,-110.937699,32.346355,0.85,6022.82,1991-01-01,5,4.0,3665.0,2.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone",100.0,222.3738062755798,0.0073899631901840485,Low
21505485,875000.0,85718,-110.93058,32.334131,1.44,6022.5,1994-01-01,5,4.0,3654.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Mexican Tile",0.0,239.46360153256705,0.006882857142857143,No HOA
21509048,870000.0,85749,-110.784488,32.307038,0.69,9399.0,2005-01-01,3,4.0,3222.0,2.0,"Dishwasher, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone, Wood",114.0,270.0186219739292,0.01080344827586207,Medium
21619453,900000.0,85718,-110.948044,32.342084,0.86,6868.27,2004-01-01,4,3.0,3659.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1.0,"Carpet, Ceramic Tile",4.0,245.96884394643345,0.007631411111111112,Low
21500476,900000.0,85718,-110.884919,32.296673,3.1,6432.39,1984-01-01,4,5.0,4813.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Oven",3.0,"Carpet, Ceramic Tile",0.0,186.99355911074173,0.0071471,No HOA
21918617,929000.0,85750,-110.868515,32.315589,1.1,8185.0,1996-01-01,5,3.0,4022.0,3.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Tile, Microwave: Stainless",3.0,"Carpet, Ceramic Tile",43.75,230.97961213326704,0.008810548977395048,Low
21501919,920000.0,85737,-110.945878,32.388165,2.16,9771.43,1997-01-01,3,6.0,3972.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,"Carpet, Natural Stone",73.0,231.62134944612285,0.010621119565217392,Low
21604205,927000.0,85718,-110.923425,32.314073,1.59,8550.0,2006-01-01,4,3.0,3402.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Concrete, Wood",195.0,272.4867724867725,0.009223300970873786,Medium
21418135,899900.0,85750,-110.843571,32.303483,0.84,8082.0,2005-01-01,4,4.0,3959.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Ceramic Tile",40.0,227.30487496842636,0.008980997888654295,Low
21518331,880000.0,85755,-111.010677,32.468029,2.07,10722.0,2014-01-01,3,3.0,2832.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile, Natural Stone",166.0,310.73446327683615,0.012184090909090908,Medium
21602201,885000.0,85750,-110.835006,32.324027,0.83,8493.83,1993-01-01,4,3.0,3259.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3.0,"Carpet, Mexican Tile",42.0,271.55569193003987,0.00959754802259887,Low
21626564,925000.0,85750,-110.838018,32.325502,1.16,14791.4,1992-01-01,5,6.0,6036.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Natural Stone",135.0,153.247183565275,0.0159907027027027,Medium
21702191,860000.0,85718,-110.922724,32.341374,1.08,9029.82,1991-01-01,4,5.0,4107.0,3.0,"Dishwasher, Refrigerator, Microwave, Oven",2.0,"Carpet, Mexican Tile",317.0,209.39858777696617,0.010499790697674418,High
21210988,842500.0,85718,-110.938208,32.305383,1.06,4064.0,1937-01-01,4,5.0,4977.0,2.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Concrete, Natural Stone",0.0,169.27868193690978,0.004823738872403561,No HOA
21225882,920000.0,85718,-110.906701,32.320999,0.51,6120.23,1985-01-01,4,4.0,4256.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",3.0,"Carpet, Natural Stone, Wood",123.0,216.1654135338346,0.006652423913043478,Medium
21218644,850000.0,85749,-110.717321,32.266151,3.4,7126.0,2009-01-01,4,5.0,3840.0,4.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Natural Stone, Wood",55.0,221.35416666666666,0.008383529411764706,Low
21304608,825000.0,85755,-111.000608,32.43651,3.3,6871.0,2004-01-01,5,5.0,4155.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile",0.0,198.55595667870037,0.008328484848484849,No HOA
21304600,910000.0,85718,-110.946517,32.338845,1.1,9138.65,2005-01-01,4,3.0,3230.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,Concrete,119.0,281.73374613003097,0.010042472527472528,Medium
21715323,900000.0,85716,-110.921806,32.217427,0.85,10852.0,1939-01-01,4,5.0,4179.0,0.0,"Desk, Dishwasher, Double Sink, Freezer, Garbage Disposal, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Steel, Missing: Wine cooler",3.0,"Ceramic Tile, Concrete",0.0,215.36252692031587,0.012057777777777778,No HOA
21724369,925000.0,85658,-111.087998,32.469427,0.65,14471.29,2009-01-01,4,5.0,4318.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Viking, Oven: Viking",4.0,"Carpet, Natural Stone, Wood",117.0,214.21954608615098,0.01564463783783784,Medium
21726616,885000.0,85658,-111.095096,32.458298,0.9,9119.85,2007-01-01,3,4.0,3583.0,4.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Closet, Refrigerator, Appliance Color: Black, Countertops: Granite",1.0,"Carpet, Ceramic Tile",88.0,246.99972090427016,0.010304915254237289,Low
21810588,890000.0,85718,-110.881824,32.326257,1.01,6711.86,1965-01-01,4,6.0,3514.0,2.0,"Dishwasher, Gas Range, Island, Pantry: Cabinet, Refrigerator, Appliance Color: Stainless, Countertops: Mahogany, Microwave: Free standing, Oven:  2 ovens",2.0,"Carpet, Natural Stone",258.08,253.27262379055207,0.007541415730337078,Medium
21817836,870000.0,85715,-110.849307,32.259891,0.44,8388.62,2003-01-01,3,4.0,4066.0,3.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Appliance Color: White, Countertops: CUSTOM TILE &GRANITE, Microwave: BUILT IN, Oven: DOUBLE GAS",2.0,"Carpet, Ceramic Tile, Concrete",58.0,213.96950319724544,0.00964209195402299,Low
21818356,869900.0,85755,-110.984937,32.449451,0.26,9468.94,2016-01-01,4,4.0,3522.0,2.5,"Dishwasher, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless",1.0,"Carpet, Ceramic Tile",135.0,246.99034639409427,0.010885090240257501,Medium
21904760,922500.0,85718,-110.91621,32.305965,0.96,7830.6,1992-01-01,4,3.0,3731.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Reverse Osmosis, Countertops: granite, Oven: electric",3.0,"Carpet, Other: gray saltillo",0.0,247.25274725274724,0.008488455284552845,No HOA
21622539,900000.0,85737,-110.973933,32.407455,2.59,9192.8,2004-01-01,4,4.0,4307.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless",1.0,"Carpet, Natural Stone",0.0,208.96215463199442,0.010214222222222222,No HOA
21914768,880000.0,85749,-110.745519,32.290768,3.2,9075.88,1985-01-01,4,5.0,5638.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Lazy Susan, Refrigerator, Appliance Color: Stainless, Countertops: granite, Microwave: counter top",4.0,"Carpet, Concrete, Natural Stone, Wood",0.0,156.08371763036538,0.0103135,No HOA
21533013,850000.0,85755,-110.977983,32.458936,0.68,9969.0,2008-01-01,4,4.0,3014.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Other",167.0,282.01725282017253,0.011728235294117647,Medium
21830388,885000.0,85755,-111.003525,32.43737,3.37,10147.85,2004-01-01,4,5.0,4280.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Lazy Susan, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In",4.0,"Carpet, Natural Stone",0.0,206.77570093457945,0.011466497175141243,No HOA
21901671,885000.0,85716,-110.921369,32.228471,1.0,4992.58,1956-01-01,4,5.0,4333.0,2.0,"Desk, Dishwasher, Garbage Disposal, Gas Range, Pantry: Closet, Prep Sink, Refrigerator, Appliance Color: Stainless, Countertops: Granite",2.0,"Carpet, Ceramic Tile",0.0,204.2464804984999,0.005641333333333333,No HOA
21906071,885000.0,85755,-110.978051,32.428607,1.18,11624.43,2005-01-01,3,3.0,4108.0,4.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless Steel, Oven: Double",2.0,"Carpet, Ceramic Tile, Natural Stone",36.02,215.43330087633885,0.013134949152542373,Low
21413001,900000.0,85750,-110.861891,32.325249,0.38,2500.76,2014-01-01,5,5.0,4200.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Natural Stone",40.0,214.28571428571428,0.0027786222222222225,Low
21215893,875000.0,85718,-110.920334,32.29345,0.97,9754.74,1999-01-01,5,4.0,4404.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,Natural Stone,150.0,198.68301544050863,0.011148274285714285,Medium
21823682,860000.0,85739,-110.858623,32.539969,0.28,4693.06,2003-01-01,4,4.0,3617.0,3.0,"Compactor, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Reverse Osmosis, Appliance Color: Stainless, Countertops: Granite, Microwave: Included, Oven: Included",1.0,"Carpet, Ceramic Tile",199.0,237.7661045064971,0.005457046511627908,Medium
21828187,777633.0,85755,-110.972833,32.459125,1.03,3009.55,2018-01-01,3,4.0,3436.0,3.0,"Dishwasher, Garbage Disposal, Reverse Osmosis",1.0,"Carpet, Ceramic Tile, Indoor/Outdoor",212.88,226.31926658905704,0.003870141827828809,Medium
21901664,910468.0,85658,-111.056028,32.438994,3.31,2707.3,2019-01-01,5,4.0,4328.0,4.0,"Dishwasher, Gas Range, Island, Pantry: Walk-In, Refrigerator, Countertops: Granite, Oven: Single",0.0,Other: Porcelain tile,0.0,210.36691312384474,0.002973525703264695,No HOA
21526683,865000.0,85718,-110.940422,32.315838,1.41,8702.66,1984-01-01,5,7.0,5481.0,6.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Ceramic Tile, Natural Stone",15.0,157.8179164386061,0.010060878612716763,Low
21730831,900000.0,85719,-110.939027,32.243327,0.2,0.0,2018-01-01,3,3.0,2580.0,3.0,"Dishwasher, Freezer, Garbage Disposal, Gas Range, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite",1.0,"Carpet, Natural Stone",125.0,348.83720930232556,0.0,Medium
21525820,907000.0,85718,-110.906649,32.328496,0.81,5078.0,1972-01-01,4,4.0,3851.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",0.0,"Carpet, Natural Stone",0.0,235.52324071669696,0.005598676957001103,No HOA
21333778,890000.0,85718,-110.947392,32.338081,1.67,10238.0,2007-01-01,4,4.0,3552.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Ceramic Tile, Other",115.0,250.56306306306305,0.011503370786516854,Medium
21407781,900000.0,85718,-110.927569,32.307184,1.0,6951.0,2007-01-01,3,4.0,3722.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,"Natural Stone, Wood",50.0,241.80548092423427,0.007723333333333333,Low
21505619,875000.0,85750,-110.822304,32.261,2.51,6428.0,2001-01-01,4,4.0,3866.0,3.0,"Compactor, Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Concrete, Wood",0.0,226.33212622866012,0.007346285714285714,No HOA
21519475,863750.0,85749,-110.69996,32.267049,3.28,4843.94,1992-01-01,3,4.0,3049.0,3.0,"Compactor, Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,"Carpet, Ceramic Tile",120.0,283.2896031485733,0.005608034732272069,Medium
21523156,885000.0,85755,-110.977628,32.43104,1.33,8005.18,2002-01-01,4,4.0,3518.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone",30.0,251.56338828880047,0.009045401129943504,Low
21603231,900000.0,85718,-110.924224,32.297727,1.4,8715.41,2003-01-01,4,4.0,4435.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Carpet, Ceramic Tile",0.0,202.93122886133034,0.009683788888888888,No HOA
21704142,826500.0,85701,-110.973883,32.213763,0.25,6930.0,1999-01-01,4,4.0,2847.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Oven",1.0,Concrete,0.0,290.30558482613276,0.00838475499092559,No HOA
21203379,825000.0,85718,-110.885815,32.327665,0.93,5575.0,1966-01-01,5,3.0,3573.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave",5.0,"Carpet, Natural Stone",145.0,230.89840470193116,0.006757575757575757,Medium
21117604,925000.0,85750,-110.830479,32.283264,0.8,12094.0,2004-01-01,5,5.0,5435.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone",160.0,170.19319227230912,0.013074594594594594,Medium
21712056,875000.0,85658,-111.068018,32.460803,1.2,18292.0,2002-01-01,3,6.0,5208.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Cabinet, Appliance Color: Stainless, Countertops: Granite",6.0,"Carpet, Natural Stone, Wood",144.0,168.01075268817203,0.020905142857142858,Medium
21723160,900000.0,85750,-110.833364,32.316558,1.26,9555.0,2007-01-01,4,4.0,4547.0,4.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Refrigerator, Appliance Color: Stainless, Countertops: Granite",2.0,"Carpet, Other: Porcelain",17.0,197.93270288102045,0.010616666666666667,Low
21807590,860000.0,85755,-110.97804,32.4286,1.18,11624.43,2005-01-01,3,3.0,4108.0,4.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Prep Sink, Refrigerator, Warming Drawer, Appliance Color: Stainless, Countertops: Granite, Microwave: Stainless, Oven: Double",2.0,"Carpet, Natural Stone",34.0,209.34761441090555,0.013516779069767441,Low
21828148,860000.0,85704,-110.966636,32.31597,1.28,12200.37,2009-01-01,4,5.0,5290.0,4.0,"Desk, Dishwasher, Freezer, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: granite",3.0,Natural Stone,0.0,162.57088846880907,0.014186476744186048,No HOA
21726621,870000.0,85739,-110.857065,32.545082,0.33,5494.5,2006-01-01,3,4.0,3700.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite",1.0,"Carpet, Ceramic Tile",180.0,235.13513513513513,0.00631551724137931,Medium
21900077,850000.0,85718,-110.938469,32.338206,0.87,10140.69,1999-01-01,4,4.0,3704.0,3.0,"Desk, Dishwasher, Double Sink, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: granite, Oven: yes",2.0,"Carpet, Ceramic Tile",157.0,229.4816414686825,0.011930223529411765,Medium
21633100,900000.0,85755,-110.984845,32.462755,0.24,900.22,2017-01-01,3,3.0,2880.0,3.0,"Dishwasher, Garbage Disposal",0.0,Ceramic Tile,212.0,312.5,0.0010002444444444445,Medium
21915932,880000.0,85718,-110.936905,32.295721,0.88,8759.2,2005-01-01,5,4.0,3924.0,3.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Closet, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: yes, Oven: yes",4.0,"Carpet, Concrete",0.0,224.26095820591235,0.009953636363636364,No HOA
21729241,820000.0,85755,-110.985785,32.465086,0.31,1431.87,2016-01-01,3,3.0,2758.0,2.0,"Dishwasher, Garbage Disposal, Gas Range, Island, Pantry: Walk-In, Refrigerator, Appliance Color: Stainless, Countertops: Granite, Microwave: Built In, Oven: convection oven",1.0,"Carpet, Ceramic Tile",212.88,297.3168963016679,0.0017461829268292683,Medium
21426080,862500.0,85755,-110.962516,32.47263,1.29,3577.92,2014-01-01,5,6.0,4709.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",1.0,"Carpet, Natural Stone",199.0,183.15990656190274,0.004148313043478261,Medium
21801537,860000.0,85718,-110.888953,32.324902,1.51,7667.0,1963-01-01,3,5.0,4270.0,6.0,"Compactor, Double Sink, Garbage Disposal, Gas Range, Island, Prep Sink, Refrigerator, Appliance Color: Stainless",2.0,Natural Stone,285.0,201.40515222482435,0.008915116279069768,Medium
21314593,900000.0,85704,-110.97805,32.327256,0.8,5129.73,2010-01-01,6,5.0,4884.0,8.0,"Dishwasher, Garbage Disposal, Microwave, Oven",2.0,"Natural Stone, Wood",0.0,184.27518427518427,0.005699699999999999,No HOA
21722530,825000.0,85750,-110.864019,32.289355,1.06,6408.54,1981-01-01,3,4.0,4778.0,3.0,"Dishwasher, Double Sink, Garbage Disposal, Lazy Susan, Pantry: Walk-In, Refrigerator, Reverse Osmosis, Wet Bar, Appliance Color: Stainless, Countertops: Granite, Oven: Double",3.0,"Natural Stone, Wood, Other: Marble",33.0,172.6663876098786,0.007767927272727273,Low
21406683,899000.0,85749,-110.753906,32.298942,3.35,8566.37,1999-01-01,5,4.0,4190.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",4.0,"Carpet, Mexican Tile",0.0,214.5584725536993,0.009528776418242492,No HOA
21420305,850000.0,85743,-111.094794,32.32605,3.0,7977.71,2008-01-01,5,6.0,6204.0,4.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,Concrete,0.0,137.00838168923275,0.009385541176470589,No HOA
21404852,865000.0,85750,-110.822402,32.288123,1.05,6467.34,2001-01-01,4,3.0,3495.0,3.0,"Dishwasher, Garbage Disposal, Microwave, Oven",1.0,Natural Stone,110.0,247.4964234620887,0.0074766936416184974,Medium
21318259,825000.0,85718,-110.880066,32.320051,1.36,6066.89,1970-01-01,7,6.0,6949.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,Ceramic Tile,19.0,118.7221182904015,0.007353806060606061,Low
21523820,835000.0,85750,-110.838161,32.316834,0.53,7068.0,1994-01-01,4,3.0,3030.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Natural Stone, Wood",135.0,275.57755775577556,0.008464670658682635,Medium
21601960,890000.0,85749,-110.761894,32.300581,3.37,7413.0,2005-01-01,4,4.0,4007.0,4.0,"Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,"Carpet, Natural Stone, Wood",126.0,222.11130521587222,0.008329213483146067,Medium
21607241,875000.0,85715,-110.851959,32.256276,0.66,7348.16,1960-01-01,3,3.0,3544.0,2.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",3.0,"Concrete, Natural Stone",48.0,246.8961625282167,0.008397897142857142,Low
21608792,899000.0,85718,-110.931923,32.345455,0.65,8566.36,2005-01-01,5,4.0,4043.0,3.0,"Dishwasher, Garbage Disposal, Refrigerator, Microwave, Oven",2.0,Natural Stone,100.0,222.35963393519663,0.009528765294771969,Low
21620002,910000.0,85658,-111.069229,32.458501,1.19,21533.73,2002-01-01,6,5.0,5827.0,4.0,"Compactor, Dishwasher, Freezer, Garbage Disposal, Refrigerator, Microwave, Oven",5.0,"Carpet, Natural Stone",147.0,156.1695555174189,0.02366343956043956,Medium
